"Student","StepID","Correct","KC_1","KC_2","KC_3","KC_4","KC_5"
"stu23",3908,1,0,0,0,0,0
"stu23",3911,1,0,0,0,0,0
"stu23",3919,1,0,0,0,0,0
"stu23",3924,1,0,0,0,0,0
"stu23",3927,1,0,0,1,0,0
"stu23",3932,0,0,0,1,0,0
"stu23",3934,1,0,0,1,0,0
"stu23",3935,1,0,0,0,0,0
"stu23",3937,1,0,0,1,0,0
"stu23",3939,1,0,0,1,0,0
"stu23",3940,1,0,0,0,0,0
"stu23",3967,1,0,0,0,0,0
"stu23",3970,1,0,0,0,0,0
"stu23",3980,1,0,0,0,0,0
"stu23",3985,1,0,0,0,0,0
"stu23",3990,1,0,0,0,0,0
"stu23",3992,1,0,0,0,0,0
"stu23",3995,1,0,0,0,0,0
"stu23",3997,1,0,0,0,0,0
"stu23",4000,1,0,0,0,0,0
"stu23",4011,1,0,0,0,1,0
"stu23",4016,1,0,0,0,0,0
"stu23",4019,1,0,0,0,0,0
"stu23",4026,1,0,0,0,0,0
"stu23",4029,1,0,0,0,0,0
"stu23",4046,1,0,0,1,0,0
"stu23",4052,1,0,0,1,0,0
"stu23",4055,1,0,0,1,0,0
"stu23",4133,1,0,0,0,0,1
"stu23",4136,0,0,0,0,0,1
"stu23",4137,1,0,0,0,0,1
"stu23",4142,1,0,0,0,0,1
"stu23",4143,1,0,0,0,0,1
"stu23",4166,1,0,0,0,0,1
"stu23",4171,0,0,0,0,0,1
"stu23",4175,1,0,0,0,0,1
"stu23",4176,1,0,0,0,0,1
"stu23",4181,1,0,0,0,0,1
"stu23",4193,1,0,0,0,0,1
"stu23",4195,1,0,0,0,0,1
"stu23",4203,1,0,0,0,0,1
"stu23",4216,1,0,0,0,0,1
"stu23",4226,0,0,0,0,0,1
"stu23",4227,1,0,0,0,0,1
"stu23",4230,1,0,0,0,0,1
"stu23",4235,1,0,0,0,0,1
"stu23",4241,1,0,0,0,0,1
"stu23",4242,1,0,0,0,0,1
"stu23",4244,1,0,0,0,0,1
"stu23",4245,1,0,0,0,0,1
"stu23",4247,1,0,0,0,0,1
"stu23",4249,1,0,0,0,0,1
"stu23",4250,1,0,0,0,0,1
"stu23",4257,1,0,0,0,0,1
"stu23",4264,1,0,0,0,0,1
"stu23",4272,1,0,0,0,0,1
"stu23",4276,1,0,0,0,0,1
"stu23",4288,1,0,0,0,0,1
"stu23",4294,1,0,0,0,0,1
"stu23",4300,1,0,0,0,0,1
"stu23",4301,1,0,0,0,0,1
"stu23",4303,1,0,0,0,0,1
"stu23",4304,1,0,0,0,0,1
"stu23",4305,1,0,0,0,0,1
"stu23",4306,1,0,0,0,0,1
"stu23",4307,1,0,0,0,0,1
"stu23",4309,1,0,0,0,0,1
"stu23",4415,1,0,0,0,1,0
"stu23",4419,1,0,0,0,1,0
"stu23",4429,1,0,0,0,1,0
"stu23",4430,1,0,0,0,1,0
"stu23",4434,1,0,0,0,1,0
"stu23",4436,0,0,0,0,1,0
"stu23",4440,1,0,0,0,1,0
"stu23",4443,0,0,0,0,1,0
"stu23",4444,1,0,0,0,1,0
"stu23",4469,1,0,0,0,1,0
"stu23",4475,1,0,0,0,1,0
"stu23",4478,1,0,0,0,1,0
"stu23",4480,1,0,0,0,1,0
"stu23",4506,1,0,0,0,1,0
"stu23",4510,0,0,0,0,1,0
"stu23",4511,1,0,0,0,1,0
"stu23",4542,1,0,0,0,1,0
"stu23",4555,1,0,0,0,1,0
"stu23",4621,1,0,0,0,1,0
"stu23",4626,0,0,0,0,1,0
"stu23",4628,1,0,0,0,1,0
"stu23",4672,1,0,0,0,1,0
"stu23",4778,1,0,0,0,0,0
"stu23",4787,1,0,0,0,0,0
"stu23",4791,0,0,0,0,0,0
"stu23",4792,1,0,0,0,0,0
"stu23",4796,0,0,0,0,0,0
"stu23",4797,1,0,0,0,0,0
"stu23",4798,1,0,0,0,0,0
"stu23",4800,1,0,0,0,0,0
"stu23",4823,1,0,0,0,0,0
"stu23",4830,1,0,0,0,0,0
"stu23",4848,1,0,0,0,0,0
"stu23",4865,1,0,0,0,0,0
"stu23",4870,1,0,0,0,0,0
"stu23",4892,1,0,0,0,0,0
"stu23",4894,1,0,0,0,0,0
"stu23",4914,1,0,0,0,0,0
"stu23",4928,1,0,0,0,0,0
"stu23",4930,1,0,0,0,0,0
"stu23",4955,1,0,0,0,0,0
"stu23",4973,1,0,0,0,0,0
"stu23",4975,1,0,0,0,0,0
"stu23",5044,1,0,0,0,0,0
"stu23",5051,1,0,0,0,0,0
"stu24",462,1,0,0,1,0,0
"stu24",467,0,0,0,1,0,0
"stu24",476,1,0,1,0,0,0
"stu24",484,1,0,1,0,0,0
"stu24",485,1,0,1,0,0,0
"stu24",489,1,0,0,0,0,0
"stu24",492,1,0,0,0,0,0
"stu24",495,0,0,0,0,0,0
"stu24",497,1,0,0,0,0,1
"stu24",499,1,0,0,0,0,1
"stu24",506,1,0,0,0,0,0
"stu24",515,1,0,0,0,0,0
"stu24",518,1,0,0,0,0,0
"stu24",531,1,0,0,0,0,0
"stu24",536,0,0,0,0,0,0
"stu24",538,1,0,0,0,0,0
"stu24",546,0,0,0,0,0,0
"stu24",549,1,0,0,0,0,0
"stu24",550,1,0,0,0,0,0
"stu24",557,0,0,0,0,0,0
"stu24",559,1,0,0,0,0,0
"stu24",580,1,0,0,0,0,0
"stu24",585,1,0,0,0,0,1
"stu24",592,1,0,0,0,0,1
"stu24",599,1,0,0,0,0,1
"stu24",601,1,0,0,0,0,1
"stu24",621,1,0,0,0,0,1
"stu24",624,0,0,0,0,0,1
"stu24",625,1,0,0,0,0,1
"stu24",626,1,0,0,1,0,0
"stu24",635,0,0,0,1,0,0
"stu24",651,1,0,0,1,0,0
"stu24",688,1,0,0,0,0,1
"stu24",693,1,0,0,0,0,1
"stu24",698,1,0,0,0,0,1
"stu24",700,1,0,1,0,0,0
"stu24",704,1,0,1,0,0,0
"stu24",709,1,0,0,0,0,0
"stu24",738,1,0,0,1,0,0
"stu24",740,1,0,0,1,0,0
"stu24",743,1,0,0,1,0,0
"stu24",746,1,0,0,1,0,0
"stu24",757,1,0,0,1,0,0
"stu24",770,1,0,0,0,0,0
"stu24",774,1,0,0,0,0,0
"stu24",800,1,0,0,0,0,0
"stu24",804,1,0,0,0,0,0
"stu24",805,0,0,0,0,0,0
"stu24",808,1,0,0,0,0,0
"stu24",814,1,0,0,0,0,0
"stu24",820,1,0,0,0,0,0
"stu24",863,1,0,0,0,0,1
"stu24",871,0,0,0,0,0,1
"stu24",873,1,0,0,0,0,1
"stu24",904,1,0,0,1,0,0
"stu24",939,1,0,1,0,0,0
"stu24",942,1,0,1,0,0,0
"stu24",972,1,0,0,1,0,0
"stu24",977,1,0,0,1,0,0
"stu24",984,1,0,0,1,0,0
"stu24",992,1,0,0,1,0,0
"stu24",1030,1,0,0,0,0,0
"stu24",1038,1,0,0,0,0,0
"stu24",1041,1,0,0,0,0,0
"stu24",1074,1,0,0,0,0,1
"stu24",1116,1,0,0,0,0,0
"stu24",1120,0,0,0,0,0,0
"stu24",1124,1,0,0,0,0,0
"stu24",1303,1,0,0,0,0,0
"stu24",1305,1,0,0,0,0,0
"stu24",1308,1,0,0,1,0,0
"stu24",1310,1,0,0,1,0,0
"stu24",1313,1,0,0,1,0,0
"stu24",1314,1,0,1,0,0,0
"stu24",1316,1,0,1,0,0,0
"stu24",1323,1,0,0,1,0,0
"stu24",1324,1,0,0,1,0,0
"stu24",1354,1,0,0,1,0,0
"stu24",1403,1,0,1,0,0,1
"stu24",1414,1,0,0,0,0,0
"stu24",1415,1,0,0,1,0,0
"stu24",1416,1,0,0,1,0,0
"stu24",1442,1,0,0,0,0,1
"stu24",1443,0,0,0,0,0,1
"stu24",1486,1,1,0,0,0,0
"stu24",1490,1,1,0,0,0,0
"stu24",1498,0,1,0,0,0,0
"stu24",1558,1,0,1,0,0,0
"stu24",1736,0,0,0,0,0,0
"stu24",1738,1,0,0,0,0,0
"stu24",1862,1,0,0,1,0,0
"stu24",1876,1,0,0,1,0,0
"stu24",1891,1,0,0,1,0,0
"stu24",1899,1,0,0,0,0,0
"stu24",1908,1,0,0,0,0,0
"stu24",1909,0,0,0,0,0,0
"stu24",1910,1,0,0,0,0,0
"stu24",1911,1,0,0,0,0,0
"stu24",1921,1,0,0,0,0,0
"stu24",1934,1,0,0,1,0,0
"stu24",1957,1,0,0,0,0,0
"stu24",1966,1,0,0,0,0,0
"stu24",1970,0,0,0,0,0,0
"stu24",1972,1,0,0,0,0,0
"stu24",1975,1,0,0,0,0,0
"stu24",1977,1,0,0,0,0,0
"stu24",1978,0,0,0,0,0,0
"stu24",1979,1,0,0,0,0,0
"stu24",1980,1,0,0,0,0,0
"stu24",1987,1,0,0,0,0,0
"stu24",1989,0,0,0,0,0,0
"stu24",1990,1,0,0,0,0,0
"stu24",2006,1,0,0,0,0,0
"stu24",2014,1,0,0,0,0,0
"stu24",2027,1,0,0,1,0,0
"stu24",2036,1,0,0,1,0,0
"stu24",2044,1,0,0,1,0,0
"stu24",2046,1,0,0,1,0,0
"stu24",2047,1,0,0,1,0,0
"stu24",2049,1,0,0,1,0,0
"stu24",2074,1,0,0,1,0,0
"stu24",2083,1,0,1,0,0,0
"stu24",2085,1,0,1,0,0,0
"stu24",2112,1,0,1,0,0,0
"stu24",2120,1,0,1,0,0,0
"stu24",2123,1,0,1,0,0,0
"stu24",2140,1,0,1,0,0,0
"stu24",2143,1,0,0,1,0,0
"stu24",2149,1,0,0,1,0,0
"stu24",2195,1,0,0,0,0,0
"stu24",2199,1,0,0,0,0,0
"stu24",2200,1,0,0,1,0,0
"stu24",2202,1,0,0,1,0,0
"stu24",2219,1,0,0,0,0,0
"stu24",2239,1,0,0,0,0,0
"stu24",2265,1,0,0,1,0,0
"stu24",2267,1,0,0,1,0,0
"stu24",2272,1,0,0,1,0,0
"stu24",2274,1,0,0,1,0,0
"stu24",2279,1,0,0,0,0,0
"stu24",2287,1,0,0,0,0,0
"stu24",2291,1,0,0,0,0,0
"stu24",2292,1,0,0,0,0,0
"stu24",2294,1,0,0,1,0,0
"stu24",2314,1,0,0,0,0,0
"stu24",2316,1,0,0,0,0,0
"stu24",2327,1,0,0,1,0,0
"stu24",2340,0,0,0,0,0,0
"stu24",2345,1,0,0,0,0,0
"stu24",2348,1,0,0,0,0,0
"stu24",2426,1,0,0,1,0,0
"stu24",2432,1,0,0,0,0,0
"stu24",2441,0,0,0,0,0,0
"stu24",2442,1,0,0,0,0,0
"stu24",2460,1,0,0,0,0,0
"stu24",2467,0,0,0,0,0,0
"stu24",2476,1,0,0,0,0,0
"stu24",2477,1,0,0,1,0,0
"stu24",2478,1,0,0,1,0,0
"stu24",2479,1,0,0,0,0,0
"stu24",2480,1,0,0,1,0,0
"stu24",2566,1,0,1,1,0,0
"stu24",2587,1,0,1,1,0,0
"stu24",2622,1,1,0,0,0,0
"stu24",2624,1,0,0,0,1,0
"stu24",2630,1,0,0,0,1,0
"stu24",2634,0,0,0,0,1,0
"stu24",2735,1,0,0,1,0,0
"stu24",2736,0,0,0,1,0,0
"stu24",2740,0,0,1,0,0,0
"stu24",2741,1,0,1,0,0,0
"stu24",2744,0,0,0,1,0,0
"stu24",2745,1,0,0,1,0,0
"stu24",2748,1,0,0,0,0,0
"stu24",2757,1,0,0,0,0,0
"stu24",2758,0,0,0,0,0,0
"stu24",2761,1,0,1,0,0,0
"stu24",2770,1,0,0,1,0,0
"stu24",2772,1,0,0,1,0,0
"stu24",2778,1,0,0,1,0,0
"stu24",2815,1,1,0,0,0,0
"stu24",2817,1,1,0,0,0,0
"stu24",2852,0,0,0,0,0,0
"stu24",2853,1,0,0,0,0,0
"stu24",2855,1,0,0,0,0,0
"stu24",2858,1,0,0,0,0,0
"stu24",2859,1,0,0,0,0,0
"stu24",2861,1,0,0,0,0,0
"stu24",2872,1,0,0,0,0,0
"stu24",2876,0,0,0,0,0,0
"stu24",2877,1,0,0,0,0,0
"stu24",2880,1,0,0,0,0,0
"stu24",2894,1,0,0,0,0,0
"stu24",2898,1,0,0,0,0,0
"stu24",2904,1,0,0,0,0,0
"stu24",2915,1,0,0,0,0,0
"stu24",2936,1,0,0,0,0,0
"stu24",2937,1,0,0,0,0,0
"stu24",2941,1,0,0,0,0,0
"stu24",2990,1,0,0,1,0,0
"stu24",2991,1,0,0,1,0,0
"stu24",2993,1,0,0,1,0,0
"stu24",3006,1,0,0,1,0,0
"stu24",3022,1,0,0,1,0,0
"stu24",3063,1,0,1,0,0,0
"stu24",3120,1,0,1,0,0,0
"stu24",3133,1,0,1,0,0,0
"stu24",3138,0,0,1,0,0,0
"stu24",3139,1,0,1,0,0,0
"stu24",3147,1,1,0,0,0,0
"stu24",3153,1,0,0,1,0,0
"stu24",3167,0,0,1,0,0,0
"stu24",3200,1,0,0,1,0,0
"stu24",3202,1,0,0,1,0,0
"stu24",3213,1,0,0,1,0,0
"stu24",3218,1,0,0,0,0,0
"stu24",3221,1,0,0,0,0,0
"stu24",3225,1,0,0,0,0,0
"stu24",3239,1,0,0,0,0,0
"stu24",3268,1,0,0,0,0,0
"stu24",3270,1,0,0,0,0,0
"stu24",3273,0,0,0,0,0,0
"stu24",3277,1,0,0,0,0,0
"stu24",3313,0,0,0,0,0,0
"stu24",3320,1,0,0,0,0,0
"stu24",3330,1,0,0,0,0,0
"stu24",3340,1,0,0,0,0,0
"stu24",3343,1,0,0,0,0,0
"stu24",3353,1,0,0,0,0,0
"stu24",3356,0,0,0,0,0,0
"stu24",3357,1,0,0,0,0,0
"stu24",3358,1,0,0,0,0,0
"stu24",3369,1,0,0,0,0,0
"stu24",3387,1,0,0,0,0,0
"stu24",3388,1,0,0,0,0,0
"stu24",3389,1,0,0,0,0,0
"stu24",3390,1,0,0,0,0,0
"stu24",3395,0,0,0,0,0,0
"stu24",3397,1,0,0,0,0,0
"stu24",3402,1,0,0,0,0,0
"stu24",3412,1,0,0,0,0,0
"stu24",3416,1,0,0,0,0,0
"stu24",3421,1,0,0,0,0,0
"stu24",3431,1,0,0,0,0,0
"stu24",3440,1,0,0,0,0,0
"stu24",3450,1,0,0,0,0,0
"stu24",3451,1,0,0,0,0,0
"stu24",3459,1,0,0,0,0,0
"stu24",3466,1,0,0,0,0,0
"stu24",3468,1,0,0,0,0,0
"stu24",3471,1,0,0,0,0,0
"stu24",3479,1,0,0,0,0,0
"stu24",3482,1,0,0,0,0,0
"stu24",3483,0,0,0,0,0,0
"stu24",3492,1,0,0,0,0,0
"stu24",3498,1,0,0,0,0,0
"stu24",3500,1,0,0,0,0,0
"stu24",3652,1,0,0,0,0,0
"stu24",3653,1,0,0,0,0,0
"stu24",3658,0,0,0,0,0,0
"stu24",3659,1,0,0,0,0,0
"stu24",3663,1,0,0,0,0,0
"stu24",3683,1,0,0,0,0,0
"stu24",3686,1,0,0,0,0,0
"stu24",3692,1,0,0,0,0,0
"stu24",3695,1,0,0,0,0,0
"stu24",3698,1,0,0,0,0,0
"stu24",3700,1,0,0,0,0,0
"stu24",3708,1,0,0,0,0,0
"stu24",3724,1,0,0,0,0,0
"stu24",3726,1,0,0,0,0,0
"stu24",3731,1,0,0,0,0,1
"stu24",3735,0,0,0,1,0,0
"stu24",3736,1,0,0,1,0,0
"stu24",3737,1,0,0,1,0,0
"stu24",3740,0,0,0,1,0,0
"stu24",3741,1,0,0,1,0,0
"stu24",3742,1,0,0,1,0,0
"stu24",3744,1,0,0,1,0,0
"stu24",3762,1,0,0,1,0,0
"stu24",3765,1,0,0,1,0,0
"stu24",3767,1,0,0,1,0,1
"stu24",3791,1,0,0,1,0,0
"stu24",3793,1,0,0,1,0,0
"stu24",3831,1,0,0,1,0,0
"stu24",3833,1,0,0,1,0,0
"stu24",3903,1,0,0,0,0,0
"stu24",3906,1,0,0,0,0,0
"stu24",3911,1,0,0,0,0,0
"stu24",3919,1,0,0,0,0,0
"stu24",3924,1,0,0,0,0,0
"stu24",3937,1,0,0,1,0,0
"stu24",3970,1,0,0,0,0,0
"stu24",3980,1,0,0,0,0,0
"stu24",3985,1,0,0,0,0,0
"stu24",3990,1,0,0,0,0,0
"stu24",3995,1,0,0,0,0,0
"stu24",3997,1,0,0,0,0,0
"stu24",4000,1,0,0,0,0,0
"stu24",4008,1,0,0,0,1,0
"stu24",4011,1,0,0,0,1,0
"stu24",4016,1,0,0,0,0,0
"stu24",4017,0,0,0,0,0,0
"stu24",4021,1,0,0,0,0,0
"stu24",4026,1,0,0,0,0,0
"stu24",4029,1,0,0,0,0,0
"stu24",4034,1,0,0,0,0,0
"stu24",4046,1,0,0,1,0,0
"stu24",4047,1,0,0,0,0,0
"stu24",4048,1,0,0,1,0,0
"stu24",4055,1,0,0,1,0,0
"stu24",4057,1,0,0,1,0,0
"stu24",4136,0,0,0,0,0,1
"stu24",4137,1,0,0,0,0,1
"stu24",4142,1,0,0,0,0,1
"stu24",4143,1,0,0,0,0,1
"stu24",4175,1,0,0,0,0,1
"stu24",4176,1,0,0,0,0,1
"stu24",4193,1,0,0,0,0,1
"stu24",4198,1,0,0,0,0,1
"stu24",4203,1,0,0,0,0,1
"stu24",4216,1,0,0,0,0,1
"stu24",4219,1,0,0,0,0,1
"stu24",4224,1,0,0,0,0,1
"stu24",4235,1,0,0,0,0,1
"stu24",4241,1,0,0,0,0,1
"stu24",4242,1,0,0,0,0,1
"stu24",4244,1,0,0,0,0,1
"stu24",4245,1,0,0,0,0,1
"stu24",4257,1,0,0,0,0,1
"stu24",4263,1,0,0,0,0,1
"stu24",4264,1,0,0,0,0,1
"stu24",4272,1,0,0,0,0,1
"stu24",4276,1,0,0,0,0,1
"stu24",4294,1,0,0,0,0,1
"stu24",4296,1,0,0,0,0,1
"stu24",4300,1,0,0,0,0,1
"stu24",4301,1,0,0,0,0,1
"stu24",4303,1,0,0,0,0,1
"stu24",4304,1,0,0,0,0,1
"stu24",4305,1,0,0,0,0,1
"stu24",4306,1,0,0,0,0,1
"stu24",4307,1,0,0,0,0,1
"stu24",4308,1,0,0,0,0,1
"stu24",4415,1,0,0,0,1,0
"stu24",4419,1,0,0,0,1,0
"stu24",4432,1,0,0,0,1,0
"stu24",4434,1,0,0,0,1,0
"stu24",4468,1,0,0,0,1,0
"stu24",4475,1,0,0,0,1,0
"stu24",4481,0,0,0,0,1,0
"stu24",4482,1,0,0,0,1,0
"stu24",4506,1,0,0,0,1,0
"stu24",4510,0,0,0,0,1,0
"stu24",4511,1,0,0,0,1,0
"stu24",4542,1,0,0,0,1,0
"stu24",4555,1,0,0,0,1,0
"stu24",4623,1,0,0,0,1,0
"stu24",4626,0,0,0,0,1,0
"stu24",4628,1,0,0,0,1,0
"stu24",4670,1,0,0,0,1,0
"stu24",4672,1,0,0,0,1,0
"stu24",4778,1,0,0,0,0,0
"stu24",4787,1,0,0,0,0,0
"stu24",4796,0,0,0,0,0,0
"stu24",4797,1,0,0,0,0,0
"stu24",4800,1,0,0,0,0,0
"stu24",4830,1,0,0,0,0,0
"stu24",4848,1,0,0,0,0,0
"stu24",4852,0,0,0,0,0,0
"stu24",4855,1,0,0,0,0,0
"stu24",4862,1,0,0,0,0,0
"stu24",4865,1,0,0,0,0,0
"stu24",4892,1,0,0,0,0,0
"stu24",4894,1,0,0,0,0,0
"stu24",4914,1,0,0,0,0,0
"stu24",4928,1,0,0,0,0,0
"stu24",4930,1,0,0,0,0,0
"stu24",4955,1,0,0,0,0,0
"stu24",4957,1,0,0,0,0,0
"stu24",4960,1,0,0,0,0,0
"stu24",4973,1,0,0,0,0,0
"stu24",5044,1,0,0,0,0,0
"stu24",5047,1,0,0,0,0,0
"stu24",5051,1,0,0,0,0,0
"stu24",5054,1,0,0,0,0,0
"stu24",5059,1,0,0,0,0,0
"stu247",481,1,0,1,0,0,0
"stu247",499,1,0,0,0,0,1
"stu247",507,0,0,0,0,0,0
"stu247",538,1,0,0,0,0,0
"stu247",585,1,0,0,0,0,1
"stu247",599,1,0,0,0,0,1
"stu247",688,1,0,0,0,0,1
"stu247",698,1,0,0,0,0,1
"stu247",709,1,0,0,0,0,0
"stu247",733,0,0,0,1,0,0
"stu247",740,1,0,0,1,0,0
"stu247",757,1,0,0,1,0,0
"stu247",797,1,0,0,0,0,0
"stu247",800,1,0,0,0,0,0
"stu247",808,1,0,0,0,0,0
"stu247",863,1,0,0,0,0,1
"stu247",904,1,0,0,1,0,0
"stu247",925,1,0,0,0,0,1
"stu247",937,0,0,0,0,0,0
"stu247",974,1,0,0,1,0,0
"stu247",986,1,0,0,0,0,0
"stu247",1305,1,0,0,0,0,0
"stu247",1310,1,0,0,1,0,0
"stu247",1313,1,0,0,1,0,0
"stu247",1314,1,0,1,0,0,0
"stu247",1323,1,0,0,1,0,0
"stu247",1324,1,0,0,1,0,0
"stu247",1356,1,0,0,1,0,0
"stu247",1430,0,0,0,0,0,1
"stu247",1486,1,1,0,0,0,0
"stu247",1490,1,1,0,0,0,0
"stu247",1583,1,0,1,0,0,0
"stu247",1584,1,0,0,0,0,1
"stu247",1606,1,0,0,0,0,0
"stu247",1677,1,0,0,0,0,0
"stu247",1738,1,0,0,0,0,0
"stu247",1863,1,0,0,1,0,0
"stu247",1864,1,0,0,1,0,0
"stu247",1873,1,0,0,1,0,0
"stu247",1902,1,0,0,0,0,0
"stu247",1927,1,0,0,0,0,0
"stu247",1943,1,0,0,0,0,0
"stu247",1957,1,0,0,0,0,0
"stu247",1969,1,0,0,0,0,0
"stu247",1997,1,0,0,0,0,0
"stu247",2002,1,0,0,1,0,0
"stu247",2006,1,0,0,0,0,0
"stu247",2016,0,0,0,0,0,0
"stu247",2017,1,0,0,0,0,0
"stu247",2018,1,0,0,0,0,0
"stu247",2032,0,0,0,1,0,0
"stu247",2033,1,0,0,1,0,0
"stu247",2038,1,0,0,1,0,0
"stu247",2056,1,0,0,1,0,0
"stu247",2074,1,0,0,1,0,0
"stu247",2083,1,0,1,0,0,0
"stu247",2085,1,0,1,0,0,0
"stu247",2112,1,0,1,0,0,0
"stu247",2120,1,0,1,0,0,0
"stu247",2140,1,0,1,0,0,0
"stu247",2147,0,0,0,1,0,0
"stu247",2148,1,0,0,1,0,0
"stu247",2199,1,0,0,0,0,0
"stu247",2202,1,0,0,1,0,0
"stu247",2214,1,0,0,0,0,0
"stu247",2239,1,0,0,0,0,0
"stu247",2267,1,0,0,1,0,0
"stu247",2274,1,0,0,1,0,0
"stu247",2300,1,0,0,1,0,0
"stu247",2306,1,0,0,1,0,0
"stu247",2327,1,0,0,1,0,0
"stu247",2355,1,0,0,1,0,0
"stu247",2375,1,0,0,0,0,0
"stu247",2381,1,0,0,1,0,0
"stu247",2622,1,1,0,0,0,0
"stu247",2624,1,0,0,0,1,0
"stu247",2630,1,0,0,0,1,0
"stu247",2634,0,0,0,0,1,0
"stu247",2735,1,0,0,1,0,0
"stu247",2740,0,0,1,0,0,0
"stu247",2744,0,0,0,1,0,0
"stu247",2751,0,0,0,0,0,0
"stu247",2757,1,0,0,0,0,0
"stu247",2761,1,0,1,0,0,0
"stu247",2770,1,0,0,1,0,0
"stu247",2772,1,0,0,1,0,0
"stu247",2815,1,1,0,0,0,0
"stu247",2817,1,1,0,0,0,0
"stu247",2851,1,0,0,0,0,0
"stu247",2872,1,0,0,0,0,0
"stu247",2875,1,0,0,0,0,0
"stu247",2880,1,0,0,0,0,0
"stu247",2894,1,0,0,0,0,0
"stu247",2900,1,0,0,0,0,0
"stu247",2915,1,0,0,0,0,0
"stu247",2924,0,0,0,0,0,0
"stu247",2930,1,0,0,0,0,0
"stu247",2983,1,0,0,1,0,0
"stu247",3022,1,0,0,1,0,0
"stu247",3044,1,0,0,1,0,0
"stu247",3052,1,0,0,0,0,0
"stu247",3055,1,0,0,1,0,0
"stu247",3068,0,0,0,1,0,0
"stu247",3083,1,0,0,0,0,0
"stu247",3089,0,0,0,0,0,0
"stu247",3093,1,0,0,1,0,0
"stu247",3120,1,0,1,0,0,0
"stu247",3129,1,0,1,0,0,0
"stu247",3141,1,1,0,0,0,0
"stu247",3142,1,0,1,0,0,0
"stu247",3150,1,0,0,1,0,0
"stu247",3198,0,0,0,1,0,0
"stu247",3218,1,0,0,0,0,0
"stu247",3251,1,0,0,0,0,0
"stu247",3266,0,0,0,0,0,0
"stu247",3277,1,0,0,0,0,0
"stu247",3313,0,0,0,0,0,0
"stu247",3317,1,0,0,0,0,0
"stu247",3343,1,0,0,0,0,0
"stu247",3349,1,0,0,0,0,0
"stu247",3356,0,0,0,0,0,0
"stu247",3366,1,0,0,0,0,0
"stu247",3385,0,0,0,0,0,0
"stu247",3388,1,0,0,0,0,0
"stu247",3389,1,0,0,0,0,0
"stu247",3390,1,0,0,0,0,0
"stu247",3393,1,0,0,0,0,0
"stu247",3399,1,0,0,0,0,0
"stu247",3412,1,0,0,0,0,0
"stu247",3418,1,0,0,0,0,0
"stu247",3433,0,0,0,0,0,0
"stu247",3437,1,0,0,0,0,0
"stu247",3450,1,0,0,0,0,0
"stu247",3456,1,0,0,0,0,0
"stu247",3468,1,0,0,0,0,0
"stu247",3471,1,0,0,0,0,0
"stu247",3482,1,0,0,0,0,0
"stu247",3491,0,0,0,0,0,0
"stu247",3495,1,0,0,0,0,0
"stu247",3508,0,0,0,0,0,0
"stu247",3512,1,0,0,0,0,0
"stu247",3526,1,0,0,0,0,0
"stu247",3646,0,0,0,0,0,0
"stu247",3678,0,0,0,0,0,0
"stu247",3683,1,0,0,0,0,0
"stu247",3690,0,0,0,0,0,0
"stu247",3696,0,0,0,0,0,0
"stu247",3731,1,0,0,0,0,1
"stu247",3735,0,0,0,1,0,0
"stu247",3762,1,0,0,1,0,0
"stu247",3767,1,0,0,1,0,1
"stu247",3773,0,0,0,0,0,0
"stu247",3786,1,0,0,1,0,0
"stu247",3788,1,0,0,1,0,0
"stu247",3819,0,0,0,1,0,0
"stu247",3824,0,0,0,0,0,0
"stu247",3828,1,0,0,1,0,0
"stu247",3903,1,0,0,0,0,0
"stu247",3937,1,0,0,1,0,0
"stu247",3939,1,0,0,1,0,0
"stu247",3940,1,0,0,0,0,0
"stu247",4006,1,0,0,0,1,0
"stu247",4017,0,0,0,0,0,0
"stu247",4021,1,0,0,0,0,0
"stu247",4026,1,0,0,0,0,0
"stu247",4031,1,0,0,0,0,0
"stu247",4046,1,0,0,1,0,0
"stu247",4047,1,0,0,0,0,0
"stu247",4048,1,0,0,1,0,0
"stu247",4055,1,0,0,1,0,0
"stu247",4060,1,0,0,1,0,0
"stu247",4136,0,0,0,0,0,1
"stu247",4137,1,0,0,0,0,1
"stu247",4182,1,0,0,0,0,1
"stu247",4219,1,0,0,0,0,1
"stu247",4224,1,0,0,0,0,1
"stu247",4241,1,0,0,0,0,1
"stu247",4247,1,0,0,0,0,1
"stu247",4257,1,0,0,0,0,1
"stu247",4264,1,0,0,0,0,1
"stu247",4272,1,0,0,0,0,1
"stu247",4281,1,0,0,0,0,1
"stu247",4288,1,0,0,0,0,1
"stu247",4296,1,0,0,0,0,1
"stu247",4301,1,0,0,0,0,1
"stu247",4303,1,0,0,0,0,1
"stu247",4304,1,0,0,0,0,1
"stu247",4307,1,0,0,0,0,1
"stu247",4310,0,0,0,0,0,1
"stu247",4311,1,0,0,0,0,1
"stu247",4428,1,0,0,0,1,0
"stu247",4440,1,0,0,0,1,0
"stu247",4475,1,0,0,0,1,0
"stu247",4510,0,0,0,0,1,0
"stu247",4511,1,0,0,0,1,0
"stu247",4555,1,0,0,0,1,0
"stu247",4626,0,0,0,0,1,0
"stu247",4628,1,0,0,0,1,0
"stu247",4672,1,0,0,0,1,0
"stu247",4782,1,0,0,0,0,0
"stu247",4792,1,0,0,0,0,0
"stu247",4798,1,0,0,0,0,0
"stu247",4800,1,0,0,0,0,0
